budget,revenue,actor,director,runtime,genre,variance,profit
120000000,363398565,Kevin Spacey,John Lasseter,95,Family,3.028321375,243398565
120000000,415440673,Hugh Jackman,James Mangold,126,Action,3.462005608,295440673
120000000,48668907,Reese Witherspoon,James L. Brooks,121,Comedy,0.405574225,-71331093
120000000,649398328,Ewan McGregor,George Lucas,142,Adventure,5.411652733,529398328
120000000,186053725,Michael J. Fox,Gary Trousdale,95,Animation,1.550447708,66053725
120000000,829000000,Kristen Stewart,Bill Condon,115,Adventure,6.908333333,709000000
120000000,203567857,Clive Owen,Antoine Fuqua,126,Adventure,1.696398808,83567857
120000000,609016565,Suraj Sharma,Ang Lee,127,Adventure,5.075138042,489016565
120000000,347234916,Will Smith,Alex Proyas,115,Action,2.8936243,227234916
120000001,167977596,Miles Teller,Josh Trank,100,Action,1.399813288,47977595
123000000,345141403,Jim Carrey,Ron Howard,104,Family,2.806027667,222141403
125000000,758239851,Tom Hanks,Ron Howard,149,Thriller,6.065918808,633239851
125000000,544272402,Dennis Quaid,Roland Emmerich,124,Action,4.354179216,419272402
125000000,232713139,Sam Worthington,Louis Leterrier,106,Adventure,1.861705112,107713139
125000000,198802074,Colin Farrell,Len Wiseman,121,Action,1.590416592,73802074
125000000,626137675,Vin Diesel,Justin Lin,130,Action,5.0091014,501137675
125000000,477200000,Megan Fox,Jonathan Liebesman,101,Science Fiction,3.8176,352200000
125000000,546388105,Tom Cruise,John Woo,123,Adventure,4.37110484,421388105
125000000,238207122,Arnold Schwarzenegger,Joel Schumacher,125,Action,1.905656976,113207122
125000000,334615000,Robert Downey Jr.,Guy Ritchie,129,Adventure,2.67692,209615000
125000000,752100229,Jennifer Lawrence,Francis Lawrence,123,Science Fiction,6.016801832,627100229
125000000,1327817822,Daniel Radcliffe,David Yates,130,Adventure,10.62254258,1202817822
125000000,362637473,Russell Crowe,Darren Aronofsky,139,Drama,2.901099784,237637473
125000000,976475550,Daniel Radcliffe,Chris Columbus,152,Adventure,7.8118044,851475550
126000000,162949164,Ewan McGregor,Michael Bay,136,Action,1.293247333,36949164
127000000,349424282,Ben Stiller,Shawn Levy,97,Adventure,2.751372299,222424282
127500000,354248063,D. B. Sweeney,Ralph Zondag,82,Animation,2.77841618,226748063
130000000,185258983,Malin kerman,Zack Snyder,162,Action,1.4250691,55258983
130000000,276572938,Jeremy Renner,Tony Gilroy,120,Action,2.127484138,146572938
130000000,321885765,Will Ferrell,Tom McGrath,95,Animation,2.476044346,191885765
130000000,289047763,Ioan Gruffudd,Tim Story,92,Adventure,2.223444331,159047763
130000000,371940071,Jamie Bell,Steven Spielberg,107,Adventure,2.861077469,241940071
130000000,379014294,Matthew Broderick,Roland Emmerich,139,Science Fiction,2.915494569,249014294
130000000,61648500,Jeff Bridges,Robert Schwentke,96,Fantasy,0.4742192308,-68351500
130000000,211643158,Orlando Bloom,Ridley Scott,144,Drama,1.628024292,81643158
130000000,403170142,Noomi Rapace,Ridley Scott,124,Science Fiction,3.101308785,273170142
130000000,518602163,Paul Rudd,Peyton Reed,115,Science Fiction,3.989247408,388602163
130000000,117831631,Kit Harington,Paul W.S. Anderson,105,Action,0.9063971615,-12168369
130000000,273339556,Martin Lawrence,Michael Bay,147,Adventure,2.102611969,143339556
130000000,631744560,Jack Black,Mark Osborne,90,Animation,4.859573538,501744560
130000000,243843127,Jaden Smith,M. Night Shyamalan,100,Science Fiction,1.875716362,113843127
130000000,457363168,Nicolas Cage,Jon Turteltaub,124,Action,3.518178215,327363168
130000000,371876278,Dwayne Johnson,Jon M. Chu,110,Adventure,2.860586754,241876278
130000000,150406466,Elijah Wood,George Miller,100,Music,1.156972815,20406466
130000000,847423452,Jennifer Lawrence,Francis Lawrence,146,Science Fiction,6.518641938,717423452
130000000,554987477,Antonio Banderas,Chris Miller,90,Action,4.269134438,424987477
130000000,119269486,Matthew McConaughey,Breck Eisner,124,Action,0.9174575846,-10730514
130000000,49554002,Nicole Kidman,Baz Luhrmann,165,Drama,0.3811846308,-80445998
130000000,789804554,Daniel Radcliffe,Alfonso Cuarón,141,Adventure,6.075419646,659804554
132000000,591739379,Tom Cruise,Steven Spielberg,116,Adventure,4.482874083,459739379
132000000,373552094,Tom McGrath,Simon J. Smith,92,Family,2.829940106,241552094
133000000,300135367,Michael J. Fox,Rob Minkoff,84,Fantasy,2.256656895,167135367
135000000,368871007,Jim Parsons,Tim Johnson,94,Fantasy,2.73237783,233871007
135000000,76932943,Josh Lucas,Rob Cohen,121,Action,0.5698736519,-58067057
135000000,163794509,Jamie Foxx,Michael Mann,134,Action,1.213292659,28794509
135000000,361832400,Pierce Brosnan,Michael Apted,128,Adventure,2.68024,226832400
135000000,585178928,Nicolas Cage,Kirk De Micco,98,Adventure,4.334658726,450178928
135000000,245724603,Johnny Depp,Gore Verbinski,107,Animation,1.820182244,110724603
135000000,282570682,Ryan Reynolds,David Soren,96,Animation,2.093116163,147570682
135000000,532950503,Leonardo DiCaprio,Alejandro González Iñárritu,156,Western,3.947781504,397950503
137000000,85131830,Donald Sutherland,Hironobu Sakaguchi,106,Adventure,0.621400219,-51868170
137000000,245360480,Eric Bana,Ang Lee,138,Action,1.790952409,108360480
139000000,821708551,Tobey Maguire,Sam Raimi,121,Fantasy,5.911572309,682708551
140000000,109578115,Joseph Gordon-Levitt,Ron Clements,95,Adventure,0.7827008214,-30421885
140000000,268031828,Christian Bale,Ridley Scott,153,Adventure,1.914513057,128031828
140000000,285444603,Mel Gibson,Richard Donner,127,Action,2.038890021,145444603
140000000,553799566,Bruce Willis,Michael Bay,151,Action,3.955711186,413799566
140000000,449220945,Ben Affleck,Michael Bay,183,History,3.208721036,309220945
140000000,431971116,Pierce Brosnan,Lee Tamahori,133,Adventure,3.085507971,291971116
140000000,585174222,Robert Downey Jr.,Jon Favreau,126,Action,4.179815871,445174222
140000000,370569774,Chris Evans,Joe Johnston,124,Action,2.646926957,230569774
140000000,655011224,Johnny Depp,Gore Verbinski,143,Adventure,4.6786516,515011224
140000000,456758981,Tom Cruise,Edward Zwick,154,Drama,3.26256415,316758981
140000000,258022233,Chris Tucker,Brett Ratner,91,Action,1.84301595,118022233
140000000,209073645,Jim Carrey,Brad Silberling,108,Adventure,1.493383179,69073645
140000000,441818803,Tommy Lee Jones,Barry Sonnenfeld,88,Action,3.155848593,301818803
145000000,272912430,Ty Burrell,Rob Minkoff,92,Animation,1.88215469,127912430
145000000,401128639,Brendan Fraser,Rob Cohen,112,Adventure,2.766404407,256128639
145000000,306941670,Chris Pine,Peter Ramsey,97,Fantasy,2.116839103,161941670
145000000,25819961,Dennis Quaid,John Lee Hancock,137,Western,0.1780686966,-119180039
145000000,746921274,Ben Stiller,Eric Darnell,93,Animation,5.1511812,601921274
145000000,609123048,Jay Baruchel,Dean DeBlois,102,Fantasy,4.200848607,464123048
145000000,694713380,Tom Cruise,Brad Bird,133,Action,4.791126759,549713380
149000000,64459316,Hugh Jackman,David Bowers,85,Adventure,0.4326128591,-84540684
150000000,474968763,Johnny Depp,Tim Burton,115,Adventure,3.16645842,324968763
150000000,245527149,Johnny Depp,Tim Burton,113,Comedy,1.63684766,95527149
150000000,287594577,Jerry Seinfeld,Steve Hickner,91,Family,1.91729718,137594577
150000000,169332978,Tom Selleck,Stephen J. Anderson,95,Animation,1.12888652,19332978
150000000,38992758,Seth Green,Simon Wells,88,Adventure,0.25995172,-111007242
150000000,413106170,Ben Stiller,Shawn Levy,105,Adventure,2.754041133,263106170
150000000,356613439,Tom Hanks,Ron Howard,138,Thriller,2.377422927,206613439
150000000,205366737,Channing Tatum,Roland Emmerich,131,Action,1.36911158,55366737
150000000,212011111,Russell Crowe,Peter Weir,138,Adventure,1.413407407,62011111
150000000,624029371,Will Smith,Peter Berg,92,Fantasy,4.160195807,474029371
150000000,895921036,Daniel Radcliffe,Mike Newell,157,Adventure,5.972806907,745921036
150000000,335154643,Jake Gyllenhaal,Mike Newell,116,Adventure,2.234364287,185154643
150000000,709709780,Shia LaBeouf,Michael Bay,144,Adventure,4.731398533,559709780
150000000,836297228,Shia LaBeouf,Michael Bay,150,Science Fiction,5.575314853,686297228
150000000,599045960,Daniel Craig,Martin Campbell,144,Adventure,3.993639733,449045960
150000000,314432665,Zach Braff,Mark Dindal,81,Animation,2.096217767,164432665
150000000,318502923,Noah Ringer,M. Night Shyamalan,103,Action,2.12335282,168502923
150000000,163712074,Edward Norton,Louis Leterrier,114,Science Fiction,1.091413827,13712074
150000000,738599701,Keanu Reeves,Lilly Wachowski,138,Adventure,4.923998007,588599701
150000000,424988211,Keanu Reeves,Lilly Wachowski,129,Adventure,2.83325474,274988211
150000000,444115007,Chris Hemsworth,Kenneth Branagh,115,Adventure,2.960766713,294115007
150000000,301000000,Sam Worthington,Jonathan Liebesman,99,Adventure,2.006666667,151000000
150000000,215283742,Nicolas Cage,Jon Turteltaub,109,Fantasy,1.435224947,65283742
150000000,128388320,Levi Miller,Joe Wright,111,Adventure,0.8559221333,-21611680
150000000,665692281,Jack Black,Jennifer Yuh,91,Animation,4.43794854,515692281
150000000,397850012,Tom Cruise,J.J. Abrams,126,Adventure,2.652333413,247850012
150000000,385680446,Chris Pine,J.J. Abrams,127,Science Fiction,2.571202973,235680446
150000000,292817841,Sam Rockwell,Hoyt Yeatman,88,Fantasy,1.95211894,142817841
150000000,378436354,Tom Hardy,George Miller,120,Action,2.522909027,228436354
150000000,341131793,Hugh Jackman,Gavin Hood,107,Adventure,2.274211953,191131793
150000000,585349010,Will Smith,Francis Lawrence,101,Drama,3.902326733,435349010
150000000,603900354,Ben Stiller,Eric Darnell,89,Family,4.02600236,453900354
150000000,938212738,Daniel Radcliffe,David Yates,138,Adventure,6.254751587,788212738
150000000,333932083,Cate Blanchett,David Fincher,166,Fantasy,2.226213887,183932083
150000000,1513528810,Chris Pratt,Colin Trevorrow,124,Action,10.09019207,1363528810
150000000,374218673,Christian Bale,Christopher Nolan,140,Action,2.494791153,224218673
150000000,682330139,Tom Cruise,Christopher McQuarrie,131,Action,4.548867593,532330139
150000000,309979994,John Travolta,Chris Williams,96,Animation,2.066533293,159979994
150000000,1274219009,Kristen Bell,Chris Buck,102,Animation,8.494793393,1124219009
150000000,623722818,Patton Oswalt,Brad Bird,111,Animation,4.15815212,473722818
150000000,919838758,Mike Myers,Andrew Adamson,93,Adventure,6.132258387,769838758
155000000,167298192,Colin Farrell,Oliver Stone,175,War,1.079343174,12298192
155000000,415686217,Skandar Keynes,Michael Apted,113,Adventure,2.681846561,260686217
155000000,440603537,Arnold Schwarzenegger,Alan Taylor,125,Science Fiction,2.842603465,285603537
160000000,181674817,Kurt Russell,Wolfgang Petersen,99,Adventure,1.135467606,21674817
160000000,300257475,Hugh Jackman,Stephen Sommers,132,Horror,1.876609219,140257475
160000000,344420111,James McAvoy,Matthew Vaughn,132,Action,2.152625694,184420111
160000000,788679850,Paul Walker,Justin Lin,130,Action,4.929249063,628679850
160000000,61698899,Antonio Banderas,John McTiernan,102,Adventure,0.3856181188,-98301101
160000000,164508066,Sandra Bullock,Jan de Bont,121,Action,1.028175413,4508066
160000000,529076069,Aaron Taylor-Johnson,Gareth Edwards,123,Action,3.306725431,369076069
160000000,650523427,Jennifer Lawrence,Francis Lawrence,136,War,4.065771419,490523427
160000000,825500000,Leonardo DiCaprio,Christopher Nolan,148,Action,5.159375,665500000
160000000,798958165,Mike Myers,Chris Miller,93,Fantasy,4.993488531,638958165
163000000,174822325,Daniel Craig,Jon Favreau,119,Action,1.072529601,11822325
165000000,305875730,Tom Hanks,Robert Zemeckis,100,Animation,1.853792303,140875730
165000000,471222889,John C. Reilly,Rich Moore,108,Family,2.855896297,306222889
165000000,752600867,Mike Myers,Mike Mitchell,93,Comedy,4.561217376,587600867
165000000,652105443,Scott Adsit,Don Hall,102,Adventure,3.9521542,487105443
165000000,494878759,Jay Baruchel,Dean DeBlois,98,Fantasy,2.999265206,329878759
165000000,621752480,Matthew McConaughey,Christopher Nolan,169,Adventure,3.768196848,456752480
170000000,396600000,Kristen Stewart,Rupert Sanders,127,Adventure,2.332941176,226600000
170000000,708200000,Andy Serkis,Matt Reeves,130,Science Fiction,4.165882353,538200000
170000000,185770160,Asa Butterfield,Martin Scorsese,126,Adventure,1.092765647,15770160
170000000,400062763,Garrett Hedlund,Joseph Kosinski,125,Adventure,2.353310371,230062763
170000000,714766572,Chris Evans,Joe Russo,136,Action,4.204509247,544766572
170000000,773312399,Chris Pratt,James Gunn,121,Action,4.548896465,603312399
170000000,222104681,Will Smith,Barry Sonnenfeld,106,Action,1.306498124,52104681
170000000,479765000,Chris Hemsworth,Alan Taylor,112,Action,2.822147059,309765000
175000000,497409852,Brad Pitt,Wolfgang Petersen,163,War,2.842342011,322409852
175000000,173000000,Steve Carell,Tom Shadyac,96,Fantasy,0.9885714286,-2000000
175000000,302469017,Dennis Quaid,Stephen Sommers,118,Adventure,1.728394383,127469017
175000000,381509870,Seth Rogen,Rob Letterman,94,Animation,2.1800564,206509870
175000000,331926147,Raymond Ochoa,Peter Sohn,93,Adventure,1.89672084,156926147
175000000,853708609,Amy Poehler,Pete Docter,94,Comedy,4.878334909,678708609
175000000,264218220,Kevin Costner,Kevin Reynolds,135,Adventure,1.5098184,89218220
175000000,150962475,Keanu Reeves,Carl Rinsch,118,Action,0.8626427143,-24037525
175000000,731342744,Ed Asner,Bob Peterson,96,Animation,4.179101394,556342744
176000003,183987723,Mila Kunis,Lana Wachowski,124,Science Fiction,1.045384772,7987720
178000000,370541256,Tom Cruise,Doug Liman,113,Action,2.081692449,192541256
180000000,758410378,Angelina Jolie,Robert Stromberg,97,Fantasy,4.213390989,578410378
180000000,407602906,Idris Elba,Guillermo del Toro,131,Action,2.264460589,227602906
180000000,372234864,Nicole Kidman,Chris Weitz,113,Adventure,2.067971467,192234864
180000000,521311860,Ben Burtt,Andrew Stanton,98,Animation,2.896177,341311860
180000000,748806957,William Moseley,Andrew Adamson,143,Adventure,4.16003865,568806957
185000000,786636033,Harrison Ford,Steven Spielberg,122,Adventure,4.252086665,601636033
185000000,538983207,Kelly Macdonald,Mark Andrews,93,Animation,2.913422741,353983207
185000000,1001921825,Christian Bale,Christopher Nolan,152,Drama,5.415793649,816921825
190000000,1506249360,Vin Diesel,James Wan,137,Action,7.927628211,1316249360
190000000,467365246,Chris Pine,J.J. Abrams,132,Action,2.459817084,277365246
190000000,209035668,Britt Robertson,Brad Bird,130,Action,1.100187726,19035668
195000000,1123746996,Shia LaBeouf,Michael Bay,154,Action,5.762805108,928746996
195000000,197687603,Nicholas Hoult,Bryan Singer,114,Action,1.013782579,2687603
200000000,1025467110,Mia Wasikowska,Tim Burton,108,Family,5.12733555,825467110
200000000,1215439994,Robert Downey Jr.,Shane Black,130,Action,6.07719997,1015439994
200000000,783766341,Tobey Maguire,Sam Raimi,127,Action,3.918831705,583766341
200000000,491868548,James Franco,Sam Raimi,130,Fantasy,2.45934274,291868548
200000000,1108561013,Daniel Craig,Sam Mendes,143,Action,5.542805065,908561013
200000000,769653595,John Cusack,Roland Emmerich,158,Action,3.848267975,569653595
200000000,325233863,Gary Oldman,Robert Zemeckis,96,Animation,1.626169315,125233863
200000000,310669540,Russell Crowe,Ridley Scott,140,Action,1.5533477,110669540
200000000,371353001,Christian Bale,McG,115,Drama,1.856765005,171353001
200000000,219851172,Ryan Reynolds,Martin Campbell,114,Adventure,1.09925586,19851172
200000000,705717432,Andrew Garfield,Marc Webb,142,Action,3.52858716,505717432
200000000,586090727,Daniel Craig,Marc Forster,106,Adventure,2.930453635,386090727
200000000,531865000,Brad Pitt,Marc Forster,116,Action,2.659325,331865000
200000000,1063171911,Tom Hanks,Lee Unkrich,103,Animation,5.315859555,863171911
200000000,435000000,Arnold Schwarzenegger,Jonathan Mostow,109,Action,2.175,235000000
200000000,623933331,Robert Downey Jr.,Jon Favreau,124,Adventure,3.119666655,423933331
200000000,559852396,Larry the Cable Guy,John Lasseter,106,Animation,2.79926198,359852396
200000000,1845034188,Kate Winslet,James Cameron,194,Drama,9.22517094,1645034188
200000000,2068178225,Harrison Ford,J.J. Abrams,136,Action,10.34089113,1868178225
200000000,1065659812,Johnny Depp,Gore Verbinski,151,Adventure,5.32829906,865659812
200000000,743559607,Billy Crystal,Dan Scanlon,104,Animation,3.717798035,543559607
207000000,550000000,Naomi Watts,Peter Jackson,187,Adventure,2.657004831,343000000
209000000,303025485,Taylor Kitsch,Peter Berg,131,Thriller,1.449882703,94025485
210000000,245500000,Mark Wahlberg,Michael Bay,165,Science Fiction,1.169047619,35500000
210000000,234360014,Hugh Jackman,Brett Ratner,104,Adventure,1.116000067,24360014
215000000,752215857,Andrew Garfield,Marc Webb,136,Action,3.498678405,537215857
220000000,1519557910,Robert Downey Jr.,Joss Whedon,143,Science Fiction,6.907081409,1299557910
225000000,662845518,Henry Cavill,Zack Snyder,143,Action,2.94598008,437845518
225000000,624026776,Will Smith,Barry Sonnenfeld,106,Action,2.773452338,399026776
225000000,419651413,Ben Barnes,Andrew Adamson,150,Adventure,1.865117391,194651413
237000000,2781505847,Sam Worthington,James Cameron,162,Action,11.73631159,2544505847
245000000,880674609,Daniel Craig,Sam Mendes,148,Action,3.594590241,635674609
250000000,1017003568,Ian McKellen,Peter Jackson,169,Adventure,4.068014272,767003568
250000000,958400000,Martin Freeman,Peter Jackson,161,Adventure,3.8336,708400000
250000000,955119788,Martin Freeman,Peter Jackson,144,Adventure,3.820479152,705119788
250000000,933959197,Daniel Radcliffe,David Yates,153,Adventure,3.735836788,683959197
250000000,954305868,Daniel Radcliffe,David Yates,146,Adventure,3.817223472,704305868
250000000,1081041287,Christian Bale,Christopher Nolan,165,Action,4.324165148,831041287
250000000,746000000,Hugh Jackman,Bryan Singer,131,Action,2.984,496000000
255000000,89289910,Johnny Depp,Gore Verbinski,149,Action,0.3501565098,-165710090
258000000,890871626,Tobey Maguire,Sam Raimi,139,Fantasy,3.452990798,632871626
260000000,591794936,Zachary Levi,Nathan Greno,100,Animation,2.276134369,331794936
260000000,284139100,Taylor Kitsch,Andrew Stanton,132,Action,1.092842692,24139100
270000000,391081192,Brandon Routh,Bryan Singer,154,Adventure,1.448448859,121081192
