budget,revenue,actor,director,runtime,genre,profit
80000000,5989640,Heike Makatsch,Peter Hyams,110,Thriller,-74010360
80000000,230685453,Steve Carell,Peter Segal,110,Action,150685453
80000000,78000586,Stellan Skarsgård,Renny Harlin,114,Horror,-1999414
80000000,19480739,Paul Walker,Richard Donner,116,Action,-60519261
80000000,159212469,Sylvester Stallone,Rob Cohen,115,Action,79212469
80000000,53825515,Judi Dench,Rob Marshall,112,Drama,-26174485
80000000,39459427,Matt Damon,Robert Redford,126,Fantasy,-40540573
80000000,34566746,Kevin Costner,Roger Donaldson,145,Drama,-45433254
80000000,309492681,Mel Gibson,Ron Howard,117,Action,229492681
80000000,181001478,Tom Hanks,Sam Mendes,117,Thriller,101001478
80000000,233093859,Keanu Reeves,Scott Derrickson,103,Drama,153093859
80000000,163733697,Reese Witherspoon,Seth Gordon,88,Comedy,83733697
80000000,123729176,Guy Pearce,Simon Wells,96,Science Fiction,43729176
80000000,136159423,Gary Oldman,Stephen Hopkins,130,Adventure,56159423
80000000,415885488,Brendan Fraser,Stephen Sommers,124,Adventure,335885488
80000000,37384046,Kiefer Sutherland,Steve 'Spaz' Williams,94,Family,-42615954
80000000,162944923,Nicole Kidman,Sydney Pollack,128,Action,82944923
80000000,274470394,Sylvester Stallone,Sylvester Stallone,103,Action,194470394
80000000,73345029,Eddie Murphy,Ted Demme,108,Comedy,-6654971
80000000,280000000,Michael Keaton,Tim Burton,126,Action,200000000
80000000,155019340,Bruce Willis,Tim Johnson,83,Comedy,75019340
80000000,254455986,Bradley Cooper,Todd Phillips,102,Comedy,174455986
80000000,484572835,Jim Carrey,Tom Shadyac,101,Fantasy,404572835
80000000,140073390,Emily Barclay,Zack Snyder,97,Animation,60073390
81000000,403802136,Taron Egerton,Matthew Vaughn,130,Crime,322802136
82000000,47434430,Jim Carrey,Miloš Forman,118,Comedy,-34565570
82000000,190320568,Adam Sandler,Peter Segal,113,Comedy,108320568
82000000,96085477,Arnold Schwarzenegger,Roger Spottiswoode,123,Action,14085477
82000000,89792502,Emily Browning,Zack Snyder,110,Action,7792502
82500000,237681299,Adam Sandler,Frank Coraci,107,Comedy,155181299
83000000,59468275,Mark Addy,Brian Levant,90,Science Fiction,-23531725
84000000,123307945,Eddie Murphy,Peter Segal,106,Fantasy,39307945
84000000,275650703,Freddie Prinze Jr.,Raja Gosnell,88,Mystery,191650703
85000000,78382433,Arnold Schwarzenegger,Andrew Davis,108,Action,-6617567
85000000,149044513,Shia LaBeouf,Ash Brannon,85,Animation,64044513
85000000,112483764,James Marsden,Brad Peyton,82,Comedy,27483764
85000000,208076205,Denzel Washington,Daniel Espinosa,115,Action,123076205
85000000,186072214,Adam Sandler,Dennis Dugan,115,Comedy,101072214
85000000,222231186,Hayden Christensen,Doug Liman,88,Adventure,137231186
85000000,358375603,Adam Sandler,Genndy Tartakovsky,91,Animation,273375603
85000000,160388063,Ron Perlman,Guillermo del Toro,120,Adventure,75388063
85000000,297138014,Jim Carrey,Jimmy Hayward,88,Animation,212138014
85000000,137298489,Arnold Schwarzenegger,John McTiernan,130,Adventure,52298489
85000000,252712101,Tate Donovan,John Musker,93,Animation,167712101
85000000,158468292,Lucas Black,Justin Lin,104,Action,73468292
85000000,363164265,Vin Diesel,Justin Lin,107,Action,278164265
85000000,183611771,Glenn Close,Kevin Lima,100,Comedy,98611771
85000000,340487652,Patrick Dempsey,Kevin Lima,107,Comedy,255487652
85000000,194168700,Cameron Diaz,Nancy Meyers,136,Comedy,109168700
85000000,219103655,Meryl Streep,Nancy Meyers,121,Comedy,134103655
85000000,288747895,Shailene Woodley,Neil Burger,139,Action,203747895
85000000,131426169,Nicole Kidman,Nora Ephron,102,Comedy,46426169
85000000,80916492,Dwayne Johnson,Peter Berg,104,Adventure,-4083508
85000000,162242962,Zhang Ziyi,Rob Marshall,145,Drama,77242962
85000000,59908565,Matt Damon,Robert De Niro,167,Drama,-25091435
85000000,197309027,Martin Lawrence,Roger Allers,83,Adventure,112309027
85000000,450717150,George Clooney,Steven Soderbergh,116,Thriller,365717150
85000000,311312624,George Clooney,Steven Soderbergh,122,Crime,226312624
85000000,183018522,Julia Roberts,Tarsem Singh,106,Adventure,98018522
85000000,77741732,Robert De Niro,Tom Dey,95,Action,-7258268
85000000,71485043,Robin Williams,Vincent Ward,113,Drama,-13514957
85000000,315156409,Harrison Ford,Wolfgang Petersen,124,Action,230156409
86000000,14373825,Hayden Christensen,Joby Harold,84,Thriller,-71626175
87000000,148336445,Jeff Bridges,Gary Ross,141,Drama,61336445
87000000,71073932,Ice Cube,Lee Tamahori,101,Action,-15926068
87000000,351692268,Anthony Hopkins,Ridley Scott,131,Crime,264692268
88000000,243637091,Adam Sandler,Chris Columbus,105,Action,155637091
88000000,108539911,Russell Crowe,Ron Howard,144,Romance,20539911
88000000,105316267,Heath Ledger,Terry Gilliam,118,Adventure,17316267
90000000,140807547,Harrison Ford,Alan J. Pakula,107,Crime,50807547
90000000,16178959,Nathan Lane,Andrei Konchalovsky,110,Fantasy,-73821041
90000000,589390539,Tommy Lee Jones,Barry Sonnenfeld,98,Action,499390539
90000000,188133322,Ben Stiller,Ben Stiller,114,Adventure,98133322
90000000,140396650,Vin Diesel,Breck Eisner,106,Fantasy,50396650
90000000,347325802,Chris Tucker,Brett Ratner,90,Action,257325802
90000000,60874615,Gary Sinise,Brian De Palma,114,Science Fiction,-29125385
90000000,484635760,Jesse Eisenberg,Carlos Saldanha,96,Animation,394635760
90000000,886686817,Ray Romano,Carlos Saldanha,94,Animation,796686817
90000000,65900249,Ryan Phillippe,Clint Eastwood,132,War,-24099751
90000000,113493481,Sylvester Stallone,Danny Cannon,96,Science Fiction,23493481
90000000,232617430,Daniel Craig,David Fincher,158,Thriller,142617430
90000000,201596308,Adam Sandler,Dennis Dugan,113,Comedy,111596308
90000000,237202299,Nicolas Cage,Dominic Sena,118,Action,147202299
90000000,102000000,Nicole Kidman,Frank Oz,93,Action,12000000
90000000,69131860,James Cromwell,George Miller,92,Adventure,-20868140
90000000,524028679,Robert Downey Jr.,Guy Ritchie,128,Adventure,434028679
90000000,485015179,Tom Hanks,John Lasseter,92,Animation,395015179
90000000,366101666,Bruce Willis,John McTiernan,128,Action,276101666
90000000,263920180,Bruce Willis,Luc Besson,126,Adventure,173920180
90000000,48795021,Jason Momoa,Marcus Nispel,113,Adventure,-41204979
90000000,162839667,Freddie Highmore,Mark Waters,95,Adventure,72839667
90000000,142940100,Brad Pitt,Martin Brest,178,Fantasy,52940100
90000000,289847354,Leonardo DiCaprio,Martin Scorsese,151,Drama,199847354
90000000,60289912,Al Pacino,Michael Mann,157,Drama,-29710088
90000000,206172544,Sylvester Stallone,Patrick Hughes,127,Action,116172544
90000000,161626121,Mel Gibson,Paul Abascal,100,Drama,71626121
90000000,182290266,Eddie Murphy,Rob Minkoff,99,Thriller,92290266
90000000,171120329,Jodie Foster,Robert Zemeckis,150,Drama,81120329
90000000,429632142,Tom Hanks,Robert Zemeckis,143,Adventure,339632142
90000000,174578751,Logan Lerman,Thor Freudenthal,106,Adventure,84578751
90000000,304320254,Ming-Na Wen,Tony Bancroft,88,Animation,214320254
90000000,250649836,Will Smith,Tony Scott,132,Action,160649836
90000000,14828081,James Spader,Walter Hill,91,Science Fiction,-75171919
92000000,188072649,Ben Stiller,Ben Stiller,107,Action,96072649
92000000,631442092,Craig T. Nelson,Brad Bird,115,Action,539442092
92000000,494471524,Helen Hunt,Jan de Bont,113,Action,402471524
92000000,304654182,Bruce Willis,John Moore,98,Action,212654182
92000000,264105545,Cameron Diaz,McG,98,Action,172105545
92000000,172989651,Josh Hartnett,Ridley Scott,144,Action,80989651
92000000,143049560,Robert Redford,Tony Scott,126,Action,51049560
93000000,368780809,Sam Neill,Joe Johnston,92,Adventure,275780809
93000000,871368364,Elijah Wood,Peter Jackson,178,Adventure,778368364
93000000,482860185,Andy Serkis,Rupert Wyatt,105,Thriller,389860185
94000000,864625978,Albert Brooks,Andrew Stanton,100,Animation,770625978
94000000,1118888979,Elijah Wood,Peter Jackson,201,Adventure,1024888979
94000000,54744738,Kip Pardue,Renny Harlin,116,Action,-39255262
95000000,226497209,Logan Lerman,Chris Columbus,118,Adventure,131497209
95000000,76432727,Kenneth Branagh,Don Michael Paul,89,Adventure,-18567273
95000000,156505388,Angelina Jolie,Jan de Bont,117,Action,61505388
95000000,542351353,Lily James,Kenneth Branagh,112,Romance,447351353
95000000,250288523,Antonio Banderas,Martin Campbell,136,Adventure,155288523
95000000,190213455,Elisabeth Shue,Paul Verhoeven,112,Action,95213455
95000000,114178613,Jeff Bridges,Sergey Bodrov,102,Adventure,19178613
95000000,877244782,John Leguizamo,Steve Martino,88,Animation,782244782
98000000,18517322,Geena Davis,Renny Harlin,119,Action,-79482678
98000000,433013274,Brendan Fraser,Stephen Sommers,130,Action,335013274
99000000,246233113,Noah Schnapp,Steve Martino,88,Adventure,147233113
100000000,170432927,Will Ferrell,Adam McKay,107,Action,70432927
100000000,68688831,Will Ferrell,Brad Silberling,102,Adventure,-31311169
100000000,243400000,Dwayne Johnson,Brett Ratner,99,Action,143400000
100000000,876688482,Daniel Radcliffe,Chris Columbus,161,Adventure,776688482
100000000,93700000,Robin Williams,Chris Columbus,131,Comedy,-6300000
100000000,268426634,Josh Hutcherson,Chris Wedge,102,Animation,168426634
100000000,242295562,Arnold Schwarzenegger,Chuck Russell,115,Action,142295562
100000000,97838349,Vince Vaughn,David Dobkin,116,Action,-2161651
100000000,202026112,Jim Carrey,Dean Parisot,90,Comedy,102026112
100000000,170877916,Leonardo DiCaprio,Edward Zwick,143,Drama,70877916
100000000,278346189,Johnny Depp,Florian Henckel von Donnersmarck,103,Action,178346189
100000000,230427240,Keanu Reeves,Francis Lawrence,121,Drama,130427240
100000000,100138851,Tom Hulce,Gary Trousdale,91,Family,138851
100000000,384335608,Lombardo Boyar,George Miller,108,Music,284335608
100000000,520000000,Arnold Schwarzenegger,James Cameron,137,Action,420000000
100000000,108103450,Viggo Mortensen,Joe Johnston,136,Western,8103450
100000000,336529144,Val Kilmer,Joel Schumacher,121,Science Fiction,236529144
100000000,347451894,Nicolas Cage,Jon Turteltaub,131,Adventure,247451894
100000000,35168966,Harrison Ford,Kathryn Bigelow,138,Thriller,-64831034
100000000,169327687,David Spade,Mark Dindal,78,Adventure,69327687
100000000,193772504,Leonardo DiCaprio,Martin Scorsese,167,Drama,93772504
100000000,392000694,Leonardo DiCaprio,Martin Scorsese,180,Crime,292000694
100000000,288347692,Sarah Jessica Parker,Michael Patrick King,146,Comedy,188347692
100000000,121975011,Jeremy Sumpter,P.J. Hogan,113,Adventure,21975011
100000000,94882889,Matt Damon,Paul Greengrass,115,Action,-5117111
100000000,310650585,Robert De Niro,Paul Weitz,98,Comedy,210650585
100000000,211989043,Arnold Schwarzenegger,Peter Hyams,121,Action,111989043
100000000,242988466,Bill Hader,Phil Lord,90,Animation,142988466
100000000,82102379,Halle Berry,Pitof,104,Action,-17897621
100000000,425368238,Jamie Foxx,Quentin Tarantino,165,Drama,325368238
100000000,266465037,Denzel Washington,Ridley Scott,157,Drama,166465037
100000000,155464351,Harrison Ford,Robert Zemeckis,130,Drama,55464351
100000000,93820758,Chris Hemsworth,Ron Howard,122,Thriller,-6179242
100000000,7103973,Eddie Murphy,Ron Underwood,95,Action,-92896027
100000000,312573423,Sylvester Stallone,Simon West,103,Action,212573423
100000000,100086793,Max Records,Spike Jonze,101,Family,86793
100000000,249288105,Ed Speleers,Stefen Fangmeier,104,Fantasy,149288105
100000000,235926552,Haley Joel Osment,Steven Spielberg,146,Drama,135926552
100000000,206071502,Johnny Depp,Tim Burton,105,Drama,106071502
100000000,362211740,Mark Wahlberg,Tim Burton,119,Thriller,262211740
100000000,330579719,Ioan Gruffudd,Tim Story,106,Action,230579719
100000000,150166126,Denzel Washington,Tony Scott,106,Thriller,50166126
100000000,167805466,Denzel Washington,Tony Scott,98,Action,67805466
100000000,103039258,Johnny Depp,Wally Pfister,119,Thriller,3039258
102000000,147080413,John Travolta,Dominic Sena,99,Action,45080413
102000000,130482868,Tom Hanks,Lilly Wachowski,172,Drama,28482868
102000000,358372926,Tom Cruise,Steven Spielberg,145,Action,256372926
103000000,500188435,Jesse Eisenberg,Carlos Saldanha,102,Animation,397188435
103000000,457640427,Russell Crowe,Ridley Scott,155,Action,354640427
103000000,362000072,Bradley Cooper,Todd Phillips,100,Comedy,259000072
105000000,716392705,Sandra Bullock,Alfonso Cuarón,91,Science Fiction,611392705
105000000,351040419,Leonardo DiCaprio,Baz Luhrmann,143,Drama,246040419
105000000,115772733,Vin Diesel,David Twohy,119,Adventure,10772733
105000000,133718711,Edgar Ramírez,Ericson Core,114,Action,28718711
105000000,121214377,Casper Van Dien,Paul Verhoeven,129,Adventure,16214377
105000000,347434178,Neil Patrick Harris,Raja Gosnell,105,Fantasy,242434178
105000000,266000000,Steven Strait,Roland Emmerich,109,Adventure,161000000
105000000,267045765,Anika Noni Rose,Ron Clements,97,Romance,162045765
107000000,87713825,Will Smith,Michael Mann,157,Drama,-19286175
108000000,595380321,Matt Damon,Ridley Scott,141,Drama,487380321
110000000,712171856,Kristen Stewart,Bill Condon,117,Adventure,602171856
110000000,470490832,Dwayne Johnson,Brad Peyton,114,Action,360490832
110000000,214948780,Patrick Stewart,Bryan Singer,133,Adventure,104948780
110000000,478207520,Angelina Jolie,Doug Liman,120,Action,368207520
110000000,72178895,Jackie Chan,Frank Coraci,120,Action,-37821105
110000000,125537191,Asa Butterfield,Gavin Hood,114,Science Fiction,15537191
110000000,177238796,Liam Neeson,Joe Carnahan,117,Thriller,67238796
110000000,383531464,Bruce Willis,Len Wiseman,128,Action,273531464
110000000,228738393,Nicolas Cage,Mark Steven Johnson,114,Thriller,118738393
110000000,337580051,Sullivan Stapleton,Noam Murro,102,Action,227580051
110000000,293329073,Angelina Jolie,Phillip Noyce,100,Action,183329073
110000000,563749323,Neil Patrick Harris,Raja Gosnell,103,Animation,453749323
110000000,295238201,Shailene Woodley,Robert Schwentke,119,Adventure,185238201
110000000,333011068,Pierce Brosnan,Roger Spottiswoode,119,Adventure,223011068
110000000,215294342,Mel Gibson,Roland Emmerich,165,Drama,105294342
110000000,574480841,Ben Stiller,Shawn Levy,108,Action,464480841
110000000,299268508,Hugh Jackman,Shawn Levy,127,Action,189268508
110000000,362744280,George Clooney,Steven Soderbergh,125,Thriller,252744280
110000000,103951461,Randy Quaid,Will Finn,76,Western,-6048539
112000000,237382724,Emily Blunt,Rob Letterman,85,Comedy,125382724
113000000,850000000,Ewan McGregor,George Lucas,140,Science Fiction,737000000
115000000,924317558,Liam Neeson,George Lucas,136,Adventure,809317558
115000000,378882411,Arnold Schwarzenegger,James Cameron,141,Action,263882411
115000000,77628265,Nicolas Cage,John Woo,134,Drama,-37371735
115000000,562816256,John Goodman,Lee Unkrich,92,Fantasy,447816256
115000000,286140700,Matt Damon,Neill Blomkamp,109,Science Fiction,171140700
115000000,274703340,Angelina Jolie,Simon West,100,Adventure,159703340
116000000,102000000,Leonardo DiCaprio,Martin Scorsese,170,Drama,-14000000
116000000,178127760,Pierce Brosnan,Roger Donaldson,108,Action,62127760
117000000,261930431,Tom Cruise,James Mangold,109,Action,144930431
120000000,347234916,Will Smith,Alex Proyas,115,Action,227234916
120000000,609016565,Suraj Sharma,Ang Lee,127,Adventure,489016565
120000000,203567857,Clive Owen,Antoine Fuqua,126,Adventure,83567857
120000000,829000000,Kristen Stewart,Bill Condon,115,Adventure,709000000
120000000,186053725,Michael J. Fox,Gary Trousdale,95,Animation,66053725
120000000,649398328,Ewan McGregor,George Lucas,142,Adventure,529398328
120000000,48668907,Reese Witherspoon,James L. Brooks,121,Comedy,-71331093
120000000,415440673,Hugh Jackman,James Mangold,126,Action,295440673
120000000,363398565,Kevin Spacey,John Lasseter,95,Family,243398565
120000000,461983149,Owen Wilson,John Lasseter,117,Animation,341983149
120000000,239379423,Joel Kinnaman,José Padilha,102,Science Fiction,119379423
120000000,286168572,Tom Cruise,Joseph Kosinski,126,Action,166168572
120000000,93945766,Emile Hirsch,Lana Wachowski,135,Family,-26054234
120000000,259175788,Cameron Diaz,McG,106,Action,139175788
120000000,227817248,Seth Rogen,Michel Gondry,119,Action,107817248
120000000,169956806,Michael J. Fox,Rob Minkoff,78,Family,49956806
120000000,325756637,George Clooney,Wolfgang Petersen,130,Drama,205756637
120000001,167977596,Miles Teller,Josh Trank,100,Action,47977595
123000000,345141403,Jim Carrey,Ron Howard,104,Family,222141403
125000000,976475550,Daniel Radcliffe,Chris Columbus,152,Adventure,851475550
125000000,362637473,Russell Crowe,Darren Aronofsky,139,Drama,237637473
125000000,1327817822,Daniel Radcliffe,David Yates,130,Adventure,1202817822
125000000,752100229,Jennifer Lawrence,Francis Lawrence,123,Science Fiction,627100229
125000000,334615000,Robert Downey Jr.,Guy Ritchie,129,Adventure,209615000
125000000,238207122,Arnold Schwarzenegger,Joel Schumacher,125,Action,113207122
125000000,546388105,Tom Cruise,John Woo,123,Adventure,421388105
125000000,477200000,Megan Fox,Jonathan Liebesman,101,Science Fiction,352200000
125000000,626137675,Vin Diesel,Justin Lin,130,Action,501137675
125000000,198802074,Colin Farrell,Len Wiseman,121,Action,73802074
125000000,232713139,Sam Worthington,Louis Leterrier,106,Adventure,107713139
125000000,544272402,Dennis Quaid,Roland Emmerich,124,Action,419272402
125000000,758239851,Tom Hanks,Ron Howard,149,Thriller,633239851
126000000,162949164,Ewan McGregor,Michael Bay,136,Action,36949164
127000000,349424282,Ben Stiller,Shawn Levy,97,Adventure,222424282
127500000,354248063,D. B. Sweeney,Ralph Zondag,82,Animation,226748063
130000000,789804554,Daniel Radcliffe,Alfonso Cuarón,141,Adventure,659804554
130000000,49554002,Nicole Kidman,Baz Luhrmann,165,Drama,-80445998
130000000,119269486,Matthew McConaughey,Breck Eisner,124,Action,-10730514
130000000,554987477,Antonio Banderas,Chris Miller,90,Action,424987477
130000000,847423452,Jennifer Lawrence,Francis Lawrence,146,Science Fiction,717423452
130000000,150406466,Elijah Wood,George Miller,100,Music,20406466
130000000,371876278,Dwayne Johnson,Jon M. Chu,110,Adventure,241876278
130000000,457363168,Nicolas Cage,Jon Turteltaub,124,Action,327363168
130000000,243843127,Jaden Smith,M. Night Shyamalan,100,Science Fiction,113843127
130000000,631744560,Jack Black,Mark Osborne,90,Animation,501744560
130000000,273339556,Martin Lawrence,Michael Bay,147,Adventure,143339556
130000000,117831631,Kit Harington,Paul W.S. Anderson,105,Action,-12168369
130000000,518602163,Paul Rudd,Peyton Reed,115,Science Fiction,388602163
130000000,403170142,Noomi Rapace,Ridley Scott,124,Science Fiction,273170142
130000000,211643158,Orlando Bloom,Ridley Scott,144,Drama,81643158
130000000,61648500,Jeff Bridges,Robert Schwentke,96,Fantasy,-68351500
130000000,379014294,Matthew Broderick,Roland Emmerich,139,Science Fiction,249014294
